doi,article_title,keywords,subject_cat_desc,exemplar,cluster_label
10.1109/LWC.2021.3084638,Robust Localization With Distance-Dependent Noise and Sensor Location Uncertainty,"sensor location uncertainty, sensor location uncertainties, location uncertainties estimate, location uncertainty nonlinearity, estimate target location",Telecommunications,True,2
10.1093/ietcom/e91-b.2.543,Distributed fuzzy CFAR detection for Weibull clutter,"detections using fuzzy, distributed detector, binary distributed detector, binary distributed detectors, distributed detection",Telecommunications,True,2
10.1109/ACCESS.2016.2582200,Generation Applications Package for Combined Heat Power in On-Grid and Off-Grid Microgrid Energy Management System,"load forecasting photovoltaic, microgrid formulation generation, photovoltaic forecasting using, microgrid formulation, forecasting photovoltaic forecasting",Telecommunications,True,2
10.1109/TSIPN.2022.3174966,Model-Free Adaptive Control for Nonlinear Multi-Agent Systems With Encoding-Decoding Mechanism,"consensus tracking problem, consensus tracking, adaptive distributed control, distributed control protocol, distributed control",Telecommunications,True,2
10.1016/j.jallcom.2008.03.061,The isothermal section of the Ce-Co-Sb ternary system at 400 degrees C,"ternary compounds cecosb3, compounds ce24co11 ceco2, compound ceco1 33sb2, compounds cecosb3 ceco1, compound ceco1 xsb2",Metallurgy & Metallurgical Engineering,True,6
10.1016/S1003-6326(16)64257-7,Corrosion influence on surface appearance and microstructure of compo cast ZA27/SiCp composites in sodium chloride solution,"corrosion occurred composite, za27 sicp composites, corrosion resistance composites, sicp composites examined, particulate za27 sicp",Metallurgy & Metallurgical Engineering,True,6
10.1016/j.jallcom.2018.10.038,Microwave-assisted synthesis of SnO2/mesoporous carbon core-satellite microspheres as anode material for high-rate lithium ion batteries,"sno2 nanoparticles mesoporous, ultrafine sno2 nanoparticles, sno2 nanoparticles, sno2 nanoparticle, sno2 omcs nanocomposite",Metallurgy & Metallurgical Engineering,True,7
10.1016/S1003-6326(20)65456-5,Combined powder metallurgy routes to improve thermal and mechanical response of Al-Sn composite phase change materials,"milling sn powder, powder ball milling, powder metallurgy processes, powder mixing techniques, conventional powder mixing",Metallurgy & Metallurgical Engineering,True,6
10.3390/ma14143834,Optimization of Trepanning Patterns for Holes Ablated Using Nanosecond Pulse Laser in Al2O3 Ceramics Substrate,"laser hole machining, laser al2o3 ceramics, trepanning optimized laser, influence laser trepanning, laser trepanning patterns",Metallurgy & Metallurgical Engineering,True,6
10.1007/s12598-014-0326-z,Degradation of benzene on Zr-doped TiO2 photocatalysts with a bimodal pore size distribution,"zr doped tio2, prepared tioso4 zroco3, doped tio2 prepared, tioso4 zroco3 precipitation, doped tio2 characterized",Metallurgy & Metallurgical Engineering,True,7
10.1016/j.jallcom.2006.03.015,Microstructure and strengthening mechanism of high strength Mg-10Gd-2Y-0.5Zr alloy,"extruded t5 alloy, t5 alloy extruded, cast t6 alloy, 5zr wt alloy, alloy extruded",Metallurgy & Metallurgical Engineering,True,6
10.1016/j.scriptamat.2021.113853,Quantitative monitoring of the environmental hydrogen embrittlement of Al-Zn-Mg-based aluminum alloys via dynamic hydrogen detection and digital image correlation,"fracture hydrogen, hydrogen embrittlement al, fracture hydrogen atoms, boundary fracture hydrogen, hydrogen sensor",Metallurgy & Metallurgical Engineering,True,6
10.1007/s13632-022-00854-x,Comparative Study on Thermal Fatigue Behavior of Two Hot Work Die Steels,"5crnimovnb steel compared, 5crnimovnb steel significantly, 5crnimov 5crnimovnb steel, 5crnimovnb steel respectively, 5crnimovnb steel better",Metallurgy & Metallurgical Engineering,True,6
10.2320/matertrans.F-M2017832,Strain Behavior of JIS ADC12 Alloy Die Castings during Heat Treatment and Its Mechanism,"alloy die castings, aluminum phase die, adc12 aluminum alloy, aluminum alloy die, adc12 alloy die",Metallurgy & Metallurgical Engineering,True,6
10.1016/j.matchar.2017.01.011,Evolution of the microstructure and microhardness of the welding joint of IN 740H alloy with IN 617 as filler metal,"alloy welding, homogenized weld metal, 740h alloy welding, alloy welding joint, welding 740h alloy",Metallurgy & Metallurgical Engineering,True,6
10.1016/j.jallcom.2020.154671,One-pot solvothermal preparation of ternary PdPtNi nanostructures with spiny surface and enhanced electrocatalytic performance during ethanol oxidation,"electrocatalysts direct ethanol, pdptni nanostructures, catalysts perfect electrocatalytic, pdptni nanostructures nss, pt black catalysts",Metallurgy & Metallurgical Engineering,True,7
10.3390/met10081052,Study on Solidification Structure Evolution of Direct-Chill Casting High Purity Copper Billet Using Cellular Automaton-Finite Element Method,"casting temperature grain, higher casting temperature, casting temperature, temperature increase casting, casting temperatures casting",Metallurgy & Metallurgical Engineering,True,6
10.1016/j.msea.2005.06.043,Microstructure and mechanical properties of Cu-based bulk amorphous alloy billets fabricated by spark plasma sintering,"bulk amorphous alloy, amorphous alloy billets, solidified amorphous powders, amorphous alloy billet, consolidate amorphous alloy",Metallurgy & Metallurgical Engineering,True,6
10.3390/met9040449,Microstructure Evolution during the Production of Dual Phase and Transformation Induced Plasticity Steels Using Modified Strip Casting Simulated in the Laboratory,"phase steels manufactured, steels multi phase, multi phase steels, ferrite martensite dual, phase steels",Metallurgy & Metallurgical Engineering,True,6
10.1016/j.jma.2020.06.010,Release rate kinetics of corrosion inhibitor loaded halloysite nanotube-based anticorrosion coatings on magnesium alloy AZ91D,"kinetics corrosion inhibitors, corrosion inhibitors, corrosion inhibitors hnt, hold corrosion inhibitors, compared corrosion inhibitors",Metallurgy & Metallurgical Engineering,True,6
10.3103/S1067821213050039,Mathematical modeling of the electrolytic obtaining of aluminum to solve technology-control problems,"dynamic model electrolyzer, model electrolyzer considered, model electrolyzer, thermal dynamic model, electrolyzer considered",Metallurgy & Metallurgical Engineering,True,3
10.1016/j.asoc.2018.02.053,Information entropy based sample reduction for support vector data description,"novelty detection svdd, support vector data, vectors samples entropy, data description svdd, support vectors samples","Computer Science, Artificial Intelligence",True,2
10.1016/j.eswa.2010.12.042,A comparative study of the multi-objective optimization algorithms for coal-fired boilers,"objective optimization boiler, combustion optimization, objective optimization coal, optimization boiler comparison, particle swarm optimizer","Computer Science, Artificial Intelligence",True,2
10.1007/s10845-020-01632-8,A note to: A multiple-rule based constructive randomized search algorithm for solving assembly line worker assignment and balancing problem,"instances alwabp obtained, alwabp obtained, test instances alwabp, instances alwabp, alwabp obtained note","Computer Science, Artificial Intelligence",True,2
10.1109/TNNLS.2013.2254720,Hinging Hyperplanes for Time-Series Segmentation,"vector machine lasso, segmentation traditionally linear, time series segments, known segmentation, machine lasso","Computer Science, Artificial Intelligence",True,2
10.1515/jisys-2017-0562,A Flame Detection Method Based on Novel Gradient Features,"features flame color, color features flame, detect flame, flame color changes, flame color","Computer Science, Artificial Intelligence",True,2
10.1016/j.eswa.2010.12.037,Vibration control of beams with piezoelectric sensors and actuators using particle swarm optimization,"design vibration control, vibration control beam, optimization used vibration, vibration control, vibration control mechanism","Computer Science, Artificial Intelligence",True,2
10.1109/TFUZZ.2017.2686804,Fuzzy Double C-Means Clustering Based on Sparse Self-Representation,"fuzzy means clustering, novel fuzzy clustering, fuzzy clustering, fuzzy clustering algorithms, fuzzy clustering algorithm","Computer Science, Artificial Intelligence",True,2
10.1515/jisys-2012-0003,Time-Order Representation Based Method for Epoch Detection from Speech Signals,"epochs present voiced, detects voiced regions, automatically detects voiced, frequency detected voiced, speech signal detect","Computer Science, Artificial Intelligence",True,2
10.1016/j.patrec.2007.06.010,Semismooth Newton support vector machine,"svm additional quadratic, soft margin svm, support vector machine, support vector machines, programming linear classification","Computer Science, Artificial Intelligence",True,2
10.1109/TIP.2015.2469093,Local Multi-Grouped Binary Descriptor With Ring-Based Pooling Configuration and Optimization,"binary descriptors significantly, binary descriptors, local binary descriptors, existing binary descriptors, binary descriptors aim","Computer Science, Artificial Intelligence",True,2
10.1007/s12559-013-9222-3,Shape Description and Recognition Method Inspired by the Primary Visual Cortex,"orientation detection neural, specialized orientation detection, orientation detection, basis invariant recognition, classification objects","Computer Science, Artificial Intelligence",True,2
10.1016/j.asoc.2017.04.008,Failure mode and effects analysis based on a novel fuzzy evidential method,"fuzzy evidential method, factors evaluated fuzzy, evaluated fuzzy, evaluated fuzzy membership, novel fuzzy evidential","Computer Science, Artificial Intelligence",True,2
10.1002/eat.20705,Contribution of Emotion Regulation Difficulties to Disordered Eating and Body Dissatisfaction in College Men,"dissatisfaction disordered eating, eating body dissatisfaction, body dissatisfaction disordered, regulation disordered eating, body dissatisfaction men",Nutrition & Dietetics,True,5
10.1016/j.nut.2007.03.002,Effects of Applephenon (R) and ascorbic acid on physical fatigue,"physical fatigue ascorbic, fatigue ascorbic acid, effects applephenon ascorbic, fatigue ascorbic, examined effects applephenon",Nutrition & Dietetics,True,4
10.1016/j.appet.2017.08.030,Measurement invariance of the Feeding Practices and Structure Questionnaire-28 among a community of socioeconomically disadvantaged mothers and fathers,"parental feeding practices, measured parental feeding, confirmatory factor analysis, feeding practices mothers, factor analysis cfa",Nutrition & Dietetics,True,5
10.1007/s12603-012-0441-1,Snacking may improve physical function among older Americans,"snacking gait speed, gait speed snacking, benefits snacking older, associations snacking gait, snacking gait",Nutrition & Dietetics,True,4
10.1016/j.dnarep.2009.04.020,"Purification and characterization of Caenorhabditis elegans NTH, a homolog of human endonuclease III: Essential role of N-terminal region","dna glycosylases elegans, glycosylases elegans, dna glycosylases aging, glycosylases elegans useful, conserved dna glycosylase",Toxicology,True,0
